,ROUGE1,ROUGE2,ROUGEL
0,0.036822612976016925,0.009259701389587018,0.03432397232615782
1,0.30850046685340804,0.10975000000000001,0.2952617848193296
2,0.06278757063952087,0.01643812441298275,0.05865568417074169
